Label,Saturated,J.D.-2400000,JD_UTC,JD_SOBS,HJD_UTC,BJD_TDB,AIRMASS,ALT_OBJ,CCD-TEMP,EXPTIME,RAOBJ2K,DECOBJ2K,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_C5,rel_flux_C6,rel_flux_C7,rel_flux_C8,rel_flux_C9,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_err_C5,rel_flux_err_C6,rel_flux_err_C7,rel_flux_err_C8,rel_flux_err_C9,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,rel_flux_SNR_C5,rel_flux_SNR_C6,rel_flux_SNR_C7,rel_flux_SNR_C8,rel_flux_SNR_C9,tot_C_cnts,tot_C_err,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Peak_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,Angle_T1,Roundness_T1,Variance_T1,X(FITS)_C2,Y(FITS)_C2,RA_C2,DEC_C2,Source-Sky_C2,Source_Error_C2,Peak_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,Angle_C2,Roundness_C2,Variance_C2,X(FITS)_C3,Y(FITS)_C3,RA_C3,DEC_C3,Source-Sky_C3,Source_Error_C3,Peak_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,Angle_C3,Roundness_C3,Variance_C3,X(FITS)_C4,Y(FITS)_C4,RA_C4,DEC_C4,Source-Sky_C4,Source_Error_C4,Peak_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,Angle_C4,Roundness_C4,Variance_C4,X(FITS)_C5,Y(FITS)_C5,RA_C5,DEC_C5,Source-Sky_C5,Source_Error_C5,Peak_C5,Sky/Pixel_C5,FWHM_C5,Width_C5,Angle_C5,Roundness_C5,Variance_C5,X(FITS)_C6,Y(FITS)_C6,RA_C6,DEC_C6,Source-Sky_C6,Source_Error_C6,Peak_C6,Sky/Pixel_C6,FWHM_C6,Width_C6,Angle_C6,Roundness_C6,Variance_C6,X(FITS)_C7,Y(FITS)_C7,RA_C7,DEC_C7,Source-Sky_C7,Source_Error_C7,Peak_C7,Sky/Pixel_C7,FWHM_C7,Width_C7,Angle_C7,Roundness_C7,Variance_C7,X(FITS)_C8,Y(FITS)_C8,RA_C8,DEC_C8,Source-Sky_C8,Source_Error_C8,Peak_C8,Sky/Pixel_C8,FWHM_C8,Width_C8,Angle_C8,Roundness_C8,Variance_C8,X(FITS)_C9,Y(FITS)_C9,RA_C9,DEC_C9,Source-Sky_C9,Source_Error_C9,Peak_C9,Sky/Pixel_C9,FWHM_C9,Width_C9,Angle_C9,Roundness_C9,Variance_C9,BJD_TDB_B,rel_flux_T1_dfn,rel_flux_err_T1_dfn,rel_flux_T1_dfn_model,rel_flux_T1_dfn_residual,rel_flux_err_T1_dfn_residual
WASP-12b_00230_bdf.fits,0,56319.776537,2456319.776537,2456319.775958,2456319.781399,2456319.782163,1.238972,53.759752,-19.960000,100,6.509110,29.672297,21.606961,18,32,48,0.155359,0.189485,0.156549,0.213237,0.121360,0.134030,0.127719,0.100107,0.109774,0.000253,0.000308,0.000287,0.000330,0.000260,0.000273,0.000266,0.000248,0.000253,613.539464,614.797490,546.264492,645.779359,466.134370,491.613285,480.834555,404.075410,433.088941,7056307.821850,4515.897035,2396.608340,2078.559639,6.509098,29.672301,1096264.412239,1017.876020,1643.284281,4672.259277,1660.247107,3406,22.555961,19.399570,323.332717,0.993307,531910.981034,1872.718483,2193.610699,6.513394,29.660013,1124070.248479,1645.572085,4743.641113,1652.876459,22.715294,19.452897,323.934573,0.992283,554562.635795,2740.978817,1397.900392,6.506274,29.745034,955130.233183,1619.144480,4714.051758,1691.158673,21.281147,18.902594,322.317948,0.990113,468915.988707,3792.420201,2009.441147,6.497660,29.679277,1240207.554324,1700.731452,6011.240234,1731.757303,19.252103,18.142010,309.525150,0.992856,967402.845445,1811.246153,2301.513742,6.513898,29.648481,763676.467987,1555.429170,3806.225830,1651.648285,22.854654,19.440871,323.288448,0.993208,255632.416994,2036.835818,642.042651,6.512073,29.825900,833976.270279,1599.185362,4384.437500,1693.922680,20.001895,18.375301,332.971681,0.987484,414510.627899,2829.925340,3214.159232,6.505573,29.550895,799157.832565,1571.607249,3996.731201,1667.806300,21.391311,18.800562,327.869282,0.995863,324446.805937,2427.689124,1748.496364,6.508843,29.707580,642108.721422,1531.111234,3593.081787,1663.363162,22.021024,19.255310,324.832574,0.992173,191656.676054,1510.433316,3008.115419,6.516366,29.572998,697980.493610,1542.821292,3526.570068,1656.895807,22.389257,19.283637,325.158233,0.986584,216180.531154,2456319.782163,1.001856,0.001633,0.985000,0.001856,0.001633
WASP-12b_00231_bdf.fits,0,56319.777916,2456319.777916,2456319.777337,2456319.782778,2456319.783542,1.245194,53.369474,-19.940000,100,6.509110,29.672297,22.007607,18,32,48,0.154549,0.189488,0.156063,0.214193,0.121149,0.133881,0.127375,0.099979,0.110233,0.000261,0.000319,0.000296,0.000343,0.000269,0.000283,0.000275,0.000256,0.000262,591.298482,593.754413,527.379644,625.254474,449.808595,473.784903,463.292194,391.168763,420.111363,6786979.360572,4494.917332,2401.783122,2078.012253,6.509100,29.672302,1048917.887569,1017.876020,1632.243182,4332.851074,1665.770656,3476,22.882615,20.067057,312.377941,0.999012,372146.647819,1877.794533,2193.068882,6.513395,29.660011,1081182.668020,1639.142893,4413.198730,1657.990767,23.142453,20.102010,316.190176,0.998895,388526.834007,2746.251019,1397.292774,6.506275,29.745044,916209.330218,1609.078966,4288.460449,1696.877609,21.479633,19.663745,314.400308,0.998064,328742.224153,3797.954138,2008.952193,6.497660,29.679277,1197274.939610,1694.545799,5466.526855,1737.340410,19.481143,19.030188,292.980611,0.996714,686443.386875,1816.490730,2300.895386,6.513898,29.648487,733386.790784,1548.218854,3497.164551,1653.969033,23.182098,20.120951,316.263583,0.999024,179453.767205,2042.111637,641.518783,6.512073,29.825907,801361.835358,1595.088706,4074.921631,1699.777986,20.363192,19.303561,328.118482,0.997682,284164.813529,2835.323985,3213.544153,6.505573,29.550906,766817.682963,1565.723735,3784.164307,1673.077917,21.860272,19.578484,313.363039,0.999834,232288.208703,2432.828717,1747.953065,6.508845,29.707581,616880.168645,1519.242942,3372.341064,1667.332957,22.557172,20.002459,305.715159,0.998743,132548.028838,1515.645218,3007.677082,6.516366,29.572981,673865.944974,1534.924194,3288.452881,1660.152260,23.119889,20.082403,318.031515,0.995626,153130.319813,2456319.783542,0.996619,0.001685,0.985000,-0.003381,0.001685
WASP-12b_00232_bdf.fits,0,56319.779295,2456319.779295,2456319.778716,2456319.784157,2456319.784921,1.251536,52.979212,-19.940000,100,6.509110,29.672297,21.347375,18,32,48,0.155040,0.190554,0.156112,0.214328,0.121516,0.133156,0.127174,0.099918,0.109741,0.000255,0.000311,0.000289,0.000334,0.000263,0.000275,0.000267,0.000249,0.000255,607.842437,612.191644,540.782296,642.229543,462.701730,484.431125,476.271669,401.418075,430.505017,6986785.680220,4505.383426,2397.826297,2077.829395,6.509099,29.672306,1083234.591410,1017.876020,1639.495773,4609.801758,1657.879487,3502,22.340213,19.562675,319.218257,0.998159,480750.080271,1873.773616,2192.930078,6.513395,29.660013,1118267.594061,1642.435991,4733.410645,1648.156626,22.665272,19.625743,321.734807,0.997870,495120.732087,2742.206777,1397.084411,6.506275,29.745045,943441.545531,1616.340553,4498.077148,1688.565552,20.849232,19.164539,318.623101,0.996687,414271.963744,3793.896537,2008.701519,6.497660,29.679288,1233162.645613,1699.138204,5972.683105,1729.165603,18.886346,18.439518,301.460645,0.997517,878778.722011,1812.486009,2300.807762,6.513897,29.648484,757014.169906,1553.265747,3732.651367,1646.370478,22.472766,19.595593,318.637184,0.998140,231588.268559,2038.034137,641.342117,6.512074,29.825902,821010.890477,1599.304061,4385.650391,1693.400636,19.618833,18.725439,331.716219,0.996027,356397.679764,2831.231572,3213.497593,6.505573,29.550907,788285.116647,1565.489604,4014.734131,1665.016650,20.947935,19.039202,339.783864,0.999411,295247.913594,2428.780757,1747.786157,6.508845,29.707581,634689.988533,1523.303295,3520.275146,1659.286213,22.010942,19.448218,320.665178,0.997481,172930.370510,1511.661564,3007.545448,6.516366,29.572992,690913.729452,1536.111267,3484.170166,1653.551451,22.334837,19.526051,323.225774,0.994787,193697.611470,2456319.784921,0.999782,0.001645,0.985000,-0.000218,0.001645
WASP-12b_00233_bdf.fits,0,56319.780675,2456319.780675,2456319.780096,2456319.785537,2456319.786301,1.258006,52.588713,-19.980000,100,6.509110,29.672297,21.095704,18,32,48,0.154949,0.189709,0.156257,0.214181,0.121380,0.133481,0.127473,0.100195,0.109715,0.000254,0.000310,0.000287,0.000332,0.000262,0.000274,0.000266,0.000249,0.000254,609.984741,612.395127,543.862270,644.631531,463.562980,486.374133,478.357419,402.294540,431.451358,7003294.631357,4502.998962,2401.044011,2077.381655,6.509099,29.672312,1085152.690261,1017.876020,1636.443721,4603.353027,1652.085218,3457,22.117846,19.444092,319.054926,0.997968,484788.625323,1877.068705,2192.476061,6.513395,29.660020,1116736.021512,1640.881098,4678.729004,1643.023694,22.228588,19.534989,319.121304,0.998413,504677.421048,2745.505207,1396.743900,6.506275,29.745043,946426.404419,1611.394079,4555.115723,1680.660047,20.828149,19.124147,320.219793,0.997100,420125.100682,3797.138027,2008.289419,6.497660,29.679281,1235377.911540,1695.376833,5905.167969,1722.855688,18.605469,18.394079,299.691321,0.997279,885342.542777,1815.702455,2300.382218,6.513898,29.648488,758050.127659,1552.700665,3663.444580,1640.719941,22.306102,19.527599,322.253932,0.998328,234746.050053,2041.260085,641.016453,6.512074,29.825912,824722.382952,1599.865165,4359.218750,1686.121910,19.334303,18.631335,331.634776,0.996252,369111.901056,2834.448729,3213.032084,6.505573,29.550909,791795.538735,1565.292597,3928.423584,1660.416383,20.769779,18.914627,335.202395,0.999080,304400.857403,2432.084794,1747.402914,6.508844,29.707582,637789.064622,1527.510577,3479.766113,1651.850676,21.663778,19.358867,320.324149,0.997927,174455.405411,1514.859152,3007.003157,6.516366,29.573006,692397.179918,1536.143879,3478.710449,1647.495443,22.007323,19.363853,323.219049,0.993735,201130.614849,2456319.786301,0.999183,0.001638,0.985000,-0.000817,0.001638
WASP-12b_00234_bdf.fits,0,56319.782054,2456319.782054,2456319.781475,2456319.786916,2456319.787680,1.264597,52.198462,-19.990000,100,6.509110,29.672297,20.877868,18,32,48,0.154926,0.189729,0.156407,0.213921,0.121760,0.133561,0.126934,0.100138,0.109908,0.000251,0.000307,0.000284,0.000329,0.000259,0.000271,0.000263,0.000246,0.000252,616.244913,617.520226,550.445136,649.827255,469.304341,492.777645,482.585930,406.942360,435.899544,7082983.845485,4507.354312,2398.138721,2079.043882,6.509099,29.672307,1097337.918465,1017.876020,1638.049684,4972.313477,1648.609236,3387,21.645731,19.198365,320.713743,0.998708,555610.037118,1874.142001,2194.169479,6.513395,29.660011,1129539.621628,1646.848028,4947.771484,1640.585757,22.137991,19.253250,318.274048,0.998990,577422.687764,2742.598372,1398.352120,6.506275,29.745041,957993.808100,1611.048869,4738.311523,1677.766607,20.339354,18.778060,318.368205,0.997552,485433.793274,3794.178711,2009.931264,6.497660,29.679280,1248185.507823,1700.614533,6305.835938,1718.997764,18.596311,18.028571,294.065072,0.997983,1013262.366664,1812.819237,2302.006356,6.513898,29.648487,768812.414945,1555.101615,3850.136963,1637.091035,22.209133,19.264746,320.385885,0.998809,264729.269798,2038.379655,642.602022,6.512075,29.825901,834549.444131,1597.262841,4549.413574,1682.538025,19.267231,18.344333,332.922805,0.996597,418103.461875,2831.579327,3214.683638,6.505574,29.550904,797802.058458,1563.670275,4186.348633,1657.093579,20.557430,18.663867,339.950031,0.999795,340917.302846,2429.167940,1749.004581,6.508845,29.707582,644713.522767,1526.303869,3704.007324,1650.065491,21.368000,19.094399,322.790761,0.998913,199026.078715,1512.007577,3008.781431,6.516367,29.572990,701387.467633,1540.229975,3645.579834,1644.557666,21.779631,19.165382,320.814789,0.995401,223708.543397,2456319.787680,0.999026,0.001621,0.985000,-0.000974,0.001621
WASP-12b_00235_bdf.fits,0,56319.783433,2456319.783433,2456319.782854,2456319.788295,2456319.789059,1.271317,51.808210,-20.010000,100,6.509110,29.672297,20.397614,18,32,48,0.154768,0.189672,0.156565,0.213947,0.121010,0.133728,0.127285,0.099783,0.110385,0.000258,0.000315,0.000292,0.000338,0.000266,0.000280,0.000272,0.000253,0.000259,599.494899,602.265671,535.592226,633.517847,455.657692,477.392048,468.214157,394.667087,425.540570,6892498.216462,4509.641536,2399.932194,2078.554531,6.509098,29.672308,1066741.319594,1017.876020,1636.804924,4620.955566,1664.790359,3396,21.439697,19.435673,316.528684,0.994929,476980.638878,1875.897452,2193.637246,6.513394,29.660018,1098888.048703,1641.472449,4634.728027,1657.301215,21.635841,19.469974,317.358497,0.995725,497302.501648,2744.269292,1397.793644,6.506275,29.745045,933043.820252,1612.470573,4514.140137,1695.497212,20.076327,19.052110,320.577591,0.992781,418416.441305,3795.957491,2009.431066,6.497660,29.679280,1214741.018270,1696.304811,5895.979004,1737.046926,17.951624,18.394313,307.549229,0.994585,858688.210463,1814.490197,2301.526820,6.513898,29.648489,744027.069292,1550.367979,3705.205811,1654.436593,21.738767,19.506739,320.262285,0.995321,228662.006929,2040.111345,641.974489,6.512074,29.825910,813000.619909,1607.084701,4317.029785,1698.538049,18.640513,18.682051,329.657989,0.992557,357835.416322,2833.331002,3214.223826,6.505573,29.550904,778250.743501,1572.701460,4005.797607,1673.707162,20.135797,18.952745,327.816910,0.997529,295219.398597,2430.902470,1748.553441,6.508844,29.707577,625356.152171,1526.897056,3467.679199,1667.242186,20.835370,19.352373,318.753175,0.995052,170597.012977,1513.661739,3008.265294,6.516366,29.572995,685190.744363,1540.700171,3560.301025,1659.217198,21.124591,19.399267,323.450487,0.990785,198979.169995,2456319.789059,0.998002,0.001665,0.985000,-0.001998,0.001665
WASP-12b_00236_bdf.fits,0,56319.784812,2456319.784812,2456319.784233,2456319.789674,2456319.790438,1.278167,51.417994,-20.030000,100,6.509110,29.672297,20.312979,18,32,48,0.154610,0.190667,0.156205,0.213627,0.121940,0.132772,0.127696,0.099402,0.110116,0.000277,0.000338,0.000314,0.000361,0.000288,0.000298,0.000292,0.000273,0.000279,558.347979,563.332105,497.306364,591.384559,424.040531,444.905803,436.703831,363.692043,395.244664,6626974.683193,4658.097856,2400.980152,2076.844310,6.509098,29.672302,1024599.594539,1017.876020,1687.825391,4874.449707,1856.243053,3585,21.252273,19.049009,307.047674,0.995417,502040.948197,1876.979544,2191.942192,6.513394,29.660011,1061206.246443,1692.344390,4903.785156,1848.013009,21.538947,19.131837,306.198289,0.996241,522422.992322,2745.362485,1396.051910,6.506275,29.745046,895315.120985,1667.206372,4809.275879,1886.331908,19.897039,18.653223,311.134133,0.995473,432498.223959,3797.008837,2007.637143,6.497660,29.679281,1166502.635693,1743.335959,6085.243164,1932.559008,18.057154,17.950556,294.653671,0.994031,897325.576839,1815.625130,2299.871846,6.513897,29.648477,720263.933554,1612.822421,3941.843994,1846.821261,21.568636,19.137494,306.906227,0.996650,241094.726120,2041.159995,640.278403,6.512074,29.825908,776747.053499,1647.237173,4568.086914,1890.790472,18.551834,18.157172,325.300265,0.994955,374990.458109,2834.357920,3212.389127,6.505573,29.550906,750410.987691,1625.424985,4221.505859,1868.180393,20.078374,18.472210,310.957563,0.998869,315853.622016,2431.945904,1746.718679,6.508844,29.707586,599178.034966,1588.951792,3786.419434,1859.874882,20.681635,18.865464,306.861061,0.995781,181727.993966,1514.801104,3006.403069,6.516366,29.573004,657350.670362,1591.756295,3785.084229,1854.719485,21.190922,18.993196,314.957087,0.990452,207238.613424,2456319.790438,0.996974,0.001786,0.985000,-0.003026,0.001786
WASP-12b_00237_bdf.fits,0,56319.786191,2456319.786191,2456319.785613,2456319.791053,2456319.791817,1.285150,51.027821,-20.020000,100,6.509110,29.672297,20.455540,18,32,48,0.155113,0.189384,0.155881,0.214099,0.121715,0.133500,0.128048,0.099999,0.109708,0.000282,0.000343,0.000318,0.000367,0.000292,0.000304,0.000297,0.000277,0.000283,550.694447,552.719101,489.885551,584.116826,417.502459,438.805303,431.118086,361.129594,387.810691,6488617.452908,4627.981006,2396.665578,2078.404750,6.509098,29.672315,1006471.226739,1017.876020,1680.756611,4563.544434,1841.111184,3535,21.472622,19.350929,334.390396,0.999150,433446.963984,1872.624740,2193.469000,6.513395,29.660026,1033174.356253,1681.468745,4546.457520,1832.097505,21.888457,19.432974,336.326874,0.998821,441995.271396,2741.025509,1397.791458,6.506275,29.745045,875048.216197,1654.290616,4487.121582,1869.510309,20.143582,18.972378,327.757081,0.997965,369561.590942,3792.679786,2009.390641,6.497660,29.679273,1144226.761004,1729.941795,5811.950684,1910.717385,17.740378,18.342470,301.214684,0.999259,773730.604500,1811.298947,2301.375081,6.513898,29.648494,704068.826669,1601.429341,3688.211182,1829.701680,21.946660,19.421043,338.704365,0.998990,208227.505922,2036.798090,641.991819,6.512074,29.825918,764210.931116,1643.003263,4359.659180,1877.244240,18.530939,18.524345,342.403128,0.996029,325194.602656,2830.107152,3214.014145,6.505573,29.550911,736544.163650,1615.680971,3992.846436,1851.187003,20.311907,18.877823,352.217341,0.998866,264892.234543,2427.620262,1748.397308,6.508844,29.707588,589867.219703,1574.353058,3553.703369,1841.922648,20.998033,19.271245,343.913748,0.999137,154134.499550,1510.479516,3008.154045,6.516367,29.572996,641476.978315,1583.807686,3595.268311,1836.772326,21.067279,19.324898,327.771219,0.995426,174653.368365,2456319.791817,1.000207,0.001816,0.985000,0.000207,0.001816
WASP-12b_00238_bdf.fits,0,56319.787570,2456319.787570,2456319.786992,2456319.792432,2456319.793196,1.292268,50.637716,-20.020000,100,6.509110,29.672297,20.187519,18,32,48,0.154804,0.189727,0.156152,0.214150,0.121430,0.133366,0.127593,0.099961,0.110004,0.000275,0.000335,0.000311,0.000359,0.000285,0.000298,0.000290,0.000271,0.000277,562.522535,565.960080,502.254846,596.623454,426.698436,447.694498,440.302097,368.910036,397.160784,6552964.889071,4570.722379,2402.612988,2078.971931,6.509099,29.672307,1014423.437764,1017.876020,1658.738389,4632.958984,1768.798318,3469,21.087293,19.372489,320.594112,0.998001,437494.873216,1878.605068,2194.031428,6.513395,29.660021,1045007.471796,1660.278189,4669.303223,1761.533631,21.331707,19.419675,323.957751,0.998224,454818.451901,2747.042029,1398.192869,6.506275,29.745047,885054.056884,1631.160268,4435.270508,1798.941106,19.982843,19.061867,318.595226,0.997208,374140.505742,3798.838854,2009.798216,6.497660,29.679281,1155803.491074,1711.474045,5765.282715,1839.590826,17.563112,18.430697,298.756575,0.997560,778643.627816,1817.185396,2302.020686,6.513899,29.648481,709564.695883,1579.247257,3703.970459,1758.474096,21.518223,19.473406,321.393687,0.998432,209429.961213,2042.818767,642.495758,6.512075,29.825904,771105.444585,1625.434957,4304.290527,1801.721811,18.459933,18.642726,329.753929,0.996456,326887.698555,2836.096323,3214.581001,6.505573,29.550909,741500.380777,1592.888416,4057.952393,1778.918968,19.858225,18.913605,330.627634,0.999377,270553.971487,2433.631319,1748.884654,6.508844,29.707586,595514.277075,1556.038111,3462.326416,1770.754553,20.885810,19.334838,322.730413,0.998162,154869.810031,1516.343512,3008.672475,6.516368,29.572998,649415.070996,1565.421148,3576.749268,1767.708059,21.000522,19.421486,323.913118,0.995405,178852.977455,2456319.793196,0.998201,0.001775,0.985000,-0.001799,0.001775
WASP-12b_00239_bdf.fits,0,56319.788950,2456319.788950,2456319.788371,2456319.793811,2456319.794575,1.299526,50.247605,-20.010000,100,6.509110,29.672297,20.101095,18,32,48,0.154776,0.189089,0.156597,0.213975,0.121332,0.133474,0.127659,0.100120,0.110063,0.000254,0.000310,0.000287,0.000332,0.000262,0.000274,0.000267,0.000249,0.000254,610.165944,610.873269,544.917906,643.964045,463.824001,487.095938,478.415462,402.320289,432.682008,6917794.273270,4447.172787,2402.454026,2078.987233,6.509099,29.672311,1070706.890181,1017.876020,1614.148478,4717.351074,1600.392457,3437,21.051379,19.422700,300.483815,0.999282,481090.449344,1878.454306,2194.085829,6.513395,29.660020,1100067.967170,1621.672133,4673.801758,1592.672410,21.408180,19.460861,303.877991,0.999185,498667.655210,2746.792622,1398.282729,6.506275,29.745043,936630.265183,1591.075918,4504.583984,1628.858131,19.631581,19.064617,303.870593,0.998571,415131.188378,3798.514439,2009.717529,6.497660,29.679289,1219328.021777,1675.800127,5987.216797,1668.281940,17.674901,18.462403,283.694272,0.996913,860173.493620,1817.047798,2302.020533,6.513898,29.648485,748531.957227,1532.269495,3740.348877,1588.649460,21.348690,19.453679,304.269635,0.998990,231854.151805,2042.619788,642.467729,6.512074,29.825916,814613.752069,1577.620496,4353.719238,1634.793733,18.293424,18.672788,325.356069,0.998642,358780.273716,2835.900120,3214.626879,6.505573,29.550906,783145.117519,1548.021085,4039.854492,1607.786666,19.610578,18.954972,276.468270,0.999858,295277.103795,2433.416177,1748.978111,6.508844,29.707582,629576.306637,1507.758986,3529.369873,1601.674415,20.703644,19.308183,298.446487,0.999038,173510.539638,1516.292284,3008.739653,6.516367,29.572992,685900.885687,1516.988457,3536.684814,1594.743721,21.187477,19.427000,312.531125,0.997174,196319.168007,2456319.794575,0.998011,0.001636,0.985000,-0.001989,0.001636
WASP-12b_00240_bdf.fits,0,56319.790329,2456319.790329,2456319.789750,2456319.795190,2456319.795954,1.306925,49.857614,-20.010000,100,6.509110,29.672297,20.167718,18,32,48,0.155378,0.190822,0.155977,0.213492,0.121903,0.132905,0.127345,0.099844,0.110103,0.000246,0.000301,0.000278,0.000322,0.000253,0.000265,0.000258,0.000240,0.000246,631.787672,633.575296,561.113230,663.153732,481.114742,502.398003,493.455311,415.733569,447.421178,7196728.687274,4478.366068,2398.813642,2077.701991,6.509099,29.672306,1118214.043530,1017.876020,1627.398461,5143.510742,1608.484511,3485,20.988877,18.768997,327.375830,0.996099,656314.569724,1874.884974,2192.830965,6.513394,29.660013,1153231.673212,1637.201262,5141.266113,1599.441731,21.205139,18.847589,325.419150,0.996801,681338.129160,2743.168204,1396.946328,6.506275,29.745042,971060.455551,1602.979976,4926.822754,1638.158625,19.816033,18.363580,326.284209,0.993886,561950.506170,3794.840489,2008.482042,6.497660,29.679280,1266136.764516,1691.627253,6585.641602,1678.888976,17.736899,17.562304,308.716557,0.995573,1179357.422156,1813.435635,2300.674929,6.513898,29.648488,781975.718997,1542.418264,4003.709717,1598.161713,21.388759,18.869379,325.523752,0.996409,313003.418798,2039.017616,641.168765,6.512074,29.825903,844274.886070,1585.621628,4667.617676,1644.737606,18.641229,17.822612,334.233176,0.991631,490291.397490,2832.235094,3213.314253,6.505574,29.550903,812940.871245,1558.274032,4325.115723,1617.959579,19.863348,18.214613,337.245375,0.997284,400782.088704,2429.806484,1747.665180,6.508844,29.707579,653318.703802,1514.095169,3714.589600,1612.021057,20.704663,18.585096,326.152589,0.996224,236623.911207,1512.615563,3007.373452,6.516367,29.573001,713789.613879,1526.510698,3807.275391,1606.325096,21.164513,18.766845,325.561593,0.990222,265070.908310,2456319.795954,1.001885,0.001586,0.985000,0.001885,0.001586
WASP-12b_00241_bdf.fits,0,56319.791708,2456319.791708,2456319.791129,2456319.796569,2456319.797334,1.314467,49.467702,-19.990000,100,6.509110,29.672297,19.743912,18,32,48,0.155147,0.190279,0.156529,0.213631,0.121767,0.133165,0.127137,0.100078,0.109797,0.000248,0.000303,0.000281,0.000324,0.000256,0.000267,0.000260,0.000242,0.000248,624.612886,627.186795,557.818171,658.940294,476.120523,498.342416,489.017717,412.852696,441.862077,7121279.862903,4469.611930,2400.267640,2080.133987,6.509099,29.672299,1104845.629322,1017.876020,1627.254260,5197.999512,1607.565375,3400,20.713840,18.832894,328.743720,0.999457,628572.658766,1876.254578,2195.172840,6.513395,29.660017,1138415.158672,1633.378463,5141.039062,1597.046809,20.919216,18.905585,325.229320,0.999736,648885.378171,2744.684912,1399.326657,6.506274,29.745039,963822.365328,1599.580490,5005.922852,1635.727306,19.250466,18.443313,322.726850,0.999349,545708.173036,3796.267759,2010.910677,6.497660,29.679271,1253531.509631,1684.233342,6668.067871,1677.467304,17.546219,17.723853,287.340863,0.998523,1118113.118431,1814.919260,2303.097990,6.513898,29.648484,773007.764069,1541.082737,4008.552002,1595.412864,20.909251,18.890283,327.425451,0.999552,301643.757275,2040.432392,643.605811,6.512075,29.825898,836864.374526,1584.389862,4739.951660,1640.811159,17.933447,17.993602,342.375353,0.997059,468771.976207,2833.714936,3215.701741,6.505574,29.550909,803255.216442,1553.772895,4341.348145,1615.367601,19.548233,18.257759,16.484301,0.999492,384037.163114,2431.264788,1750.015417,6.508844,29.707580,647845.560733,1511.677704,3784.478516,1607.791897,20.233228,18.740339,329.216014,0.999525,224132.678941,1514.107626,3009.846769,6.516367,29.572994,704537.913504,1526.302387,3814.038330,1603.323174,20.641311,18.830431,323.394935,0.996933,250904.099857,2456319.797334,1.000386,0.001602,0.985000,0.000386,0.001602
